version,step,condition,occupancy_pct,empty_pct,wall_pct,roof_pct,ground_pct
v4,77500,modern_nonres_flat_2000s,1.9186019897460938,98.0813980102539,1.43280029296875,0.2682685852050781,0.21753311157226562
v4,77500,rural_agricultural_monopitch_1980s,0.9592056274414062,99.0407943725586,0.8127212524414062,0.08697509765625,0.05950927734375
v4,80000,munich_res_gabled_1960s,0.7590293884277344,99.24097061157227,0.4214286804199219,0.22096633911132812,0.11663436889648438
v4,80000,gruenderzeit_res_gabled_pre1919,1.399993896484375,98.60000610351562,0.736236572265625,0.4780769348144531,0.18568038940429688
v4,80000,modern_nonres_flat_2000s,1.3772964477539062,98.6227035522461,1.0067939758300781,0.2040863037109375,0.16641616821289062
v4,80000,rural_agricultural_monopitch_1980s,0.5913734436035156,99.40862655639648,0.4624366760253906,0.0823974609375,0.046539306640625
v4,82500,munich_res_gabled_1960s,0.8808135986328125,99.11918640136719,0.4955291748046875,0.2475738525390625,0.1377105712890625
v4,82500,gruenderzeit_res_gabled_pre1919,1.4098167419433594,98.59018325805664,0.769805908203125,0.4338264465332031,0.20618438720703125
v4,82500,modern_nonres_flat_2000s,1.9394874572753906,98.06051254272461,1.3882637023925781,0.3006935119628906,0.2505302429199219
v4,82500,rural_agricultural_monopitch_1980s,0.7245063781738281,99.27549362182617,0.5602836608886719,0.1003265380859375,0.06389617919921875
v4,85000,munich_res_gabled_1960s,0.8755683898925781,99.12443161010742,0.513458251953125,0.22945404052734375,0.13265609741210938
v4,85000,gruenderzeit_res_gabled_pre1919,2.2136688232421875,97.78633117675781,1.1663436889648438,0.6975173950195312,0.3498077392578125
v4,85000,modern_nonres_flat_2000s,2.489948272705078,97.51005172729492,1.6411781311035156,0.46443939208984375,0.38433074951171875
v4,85000,rural_agricultural_monopitch_1980s,0.5373954772949219,99.46260452270508,0.4169464111328125,0.06999969482421875,0.050449371337890625
v4,87500,munich_res_gabled_1960s,0.7719039916992188,99.22809600830078,0.4799842834472656,0.17910003662109375,0.11281967163085938
v4,87500,gruenderzeit_res_gabled_pre1919,1.656341552734375,98.34365844726562,0.9444236755371094,0.47969818115234375,0.23221969604492188
v4,87500,modern_nonres_flat_2000s,1.6038894653320312,98.39611053466797,1.1897087097167969,0.2223968505859375,0.19178390502929688
v4,87500,rural_agricultural_monopitch_1980s,0.7289886474609375,99.27101135253906,0.5834579467773438,0.08630752563476562,0.059223175048828125
v4,90000,munich_res_gabled_1960s,1.092529296875,98.907470703125,0.5877494812011719,0.3173828125,0.18739700317382812
v4,90000,gruenderzeit_res_gabled_pre1919,1.5854835510253906,98.41451644897461,0.8770942687988281,0.5091667175292969,0.19922256469726562
v4,90000,modern_nonres_flat_2000s,1.3963699340820312,98.60363006591797,1.0072708129882812,0.21905899047851562,0.17004013061523438
v4,90000,rural_agricultural_monopitch_1980s,0.9963035583496094,99.00369644165039,0.7988929748535156,0.1186370849609375,0.07877349853515625
v4,92500,munich_res_gabled_1960s,0.9978294372558594,99.00217056274414,0.5611419677734375,0.27675628662109375,0.15993118286132812
v4,92500,gruenderzeit_res_gabled_pre1919,2.2223472595214844,97.77765274047852,1.2028694152832031,0.6989479064941406,0.3205299377441406
v4,92500,modern_nonres_flat_2000s,1.5596389770507812,98.44036102294922,1.1242866516113281,0.25920867919921875,0.17614364624023438
v4,92500,rural_agricultural_monopitch_1980s,1.1044502258300781,98.89554977416992,0.8775711059570312,0.14324188232421875,0.08363723754882812
v4,95000,munich_res_gabled_1960s,0.6488800048828125,99.35111999511719,0.417327880859375,0.14591217041015625,0.08563995361328125
v4,95000,gruenderzeit_res_gabled_pre1919,1.7154693603515625,98.28453063964844,1.0094642639160156,0.47454833984375,0.23145675659179688
v4,95000,modern_nonres_flat_2000s,1.9944190979003906,98.00558090209961,1.4043807983398438,0.331878662109375,0.2581596374511719
v4,95000,rural_agricultural_monopitch_1980s,0.6508827209472656,99.34911727905273,0.5239486694335938,0.07410049438476562,0.05283355712890625
v4,97500,munich_res_gabled_1960s,0.7552146911621094,99.24478530883789,0.4788398742675781,0.170135498046875,0.10623931884765625
v4,97500,gruenderzeit_res_gabled_pre1919,1.9904136657714844,98.00958633422852,1.1292457580566406,0.5820274353027344,0.2791404724121094
v4,97500,modern_nonres_flat_2000s,1.488494873046875,98.51150512695312,1.1278152465820312,0.197601318359375,0.16307830810546875
v4,97500,rural_agricultural_monopitch_1980s,0.9113311767578125,99.08866882324219,0.7426261901855469,0.10099411010742188,0.06771087646484375
v4,100000,munich_res_gabled_1960s,0.7558822631835938,99.2441177368164,0.4771232604980469,0.17833709716796875,0.10042190551757812
v4,100000,gruenderzeit_res_gabled_pre1919,1.9314765930175781,98.06852340698242,1.0202407836914062,0.6386756896972656,0.27256011962890625
v4,100000,modern_nonres_flat_2000s,1.6611099243164062,98.3388900756836,1.1958122253417969,0.2982139587402344,0.167083740234375
v4,100000,rural_agricultural_monopitch_1980s,0.8234977722167969,99.1765022277832,0.6586074829101562,0.09002685546875,0.07486343383789062
